Type,Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung,Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
Tankvorgang,,,,,,,,,,,,,54,2024-01-23 06:00:00,,KRI-0402
Tankvorgang,,,,,,,,,,,,,45,2024-01-23 06:00:00,,JYA-9798
Tankvorgang,,,,,,,,,,,,,7,2024-01-23 06:00:00,,HWF-1109
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-01-23 06:22:00,DAH-3036
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-01-23 06:12:00,PBJ-9669
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-01-23 06:18:00,GYO-5460
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-01-23 06:29:00,STH-1294
Tankvorgang,,,,,,,,,,,,,30,2024-04-06 13:31:35,2024-01-23 06:24:00,FIF-4268
PV-Anlage,23.01.2024 07:00:00,43.19,536,4.54,14.06,24.59,1459.57,2120.16,30.3,782,77,-1780.2,,,,
Tankvorgang,,,,,,,,,,,,,46,2024-01-23 07:00:00,,BOH-8024
Tankvorgang,,,,,,,,,,,,,27,2024-01-23 07:00:00,,JHI-7151
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-01-23 07:17:00,LSY-0332
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-01-23 07:24:00,CFG-2799
PV-Anlage,23.01.2024 08:00:00,1.26,537,1.17,0.07,0.02,1285.05,2118.59,74.04,440,76,1500.51,,,,
Tankvorgang,,,,,,,,,,,,,8,2024-01-23 08:00:00,,FNB-6907
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-01-23 08:14:00,JCX-4724
PV-Anlage,23.01.2024 09:00:00,78.62,538,71.89,3.31,3.42,826.78,3382.62,93.75,254,36,-1184.55,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-01-23 09:00:00,,ZKS-7287
Tankvorgang,,,,,,,,,,,,,81,2024-01-23 09:00:00,,OTU-6209
Tankvorgang,,,,,,,,,,,,,1,2024-01-23 09:00:00,,EXJ-9515
Tankvorgang,,,,,,,,,,,,,21,2024-01-23 09:00:00,,KMD-3568
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-23 09:18:00,UFH-8867
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-01-23 09:16:00,BZK-8790
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-01-23 09:20:00,XAJ-3567
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-23 09:18:00,ITO-1252
PV-Anlage,23.01.2024 10:00:00,97.3,539,5.42,55.47,36.41,1502.68,1214.88,85.5,337,46,1488.29,,,,
Tankvorgang,,,,,,,,,,,,,77,2024-01-23 10:00:00,,WVR-0728
Tankvorgang,,,,,,,,,,,,,53,2024-01-23 10:00:00,,VIQ-1970
Tankvorgang,,,,,,,,,,,,,76,2024-01-23 10:00:00,,DZB-3168
Tankvorgang,,,,,,,,,,,,,50,2024-04-06 13:31:35,2024-01-23 10:30:00,WIL-8625
Tankvorgang,,,,,,,,,,,,,11,2024-04-06 13:31:35,2024-01-23 10:18:00,OQF-2663
Tankvorgang,,,,,,,,,,,,,27,2024-04-06 13:31:35,2024-01-23 10:13:00,QGP-4157
PV-Anlage,23.01.2024 11:00:00,62.25,540,17.55,34.91,9.79,1690.59,1249.31,65.1,769,8,128.15,,,,
PV-Anlage,23.01.2024 12:00:00,56.41,541,28.91,18.29,9.21,1822.4,1385.92,74.72,109,9,-312.32,,,,
Tankvorgang,,,,,,,,,,,,,60,2024-01-23 12:00:00,,OSE-9990
Tankvorgang,,,,,,,,,,,,,94,2024-01-23 12:00:00,,TEZ-5125
Tankvorgang,,,,,,,,,,,,,40,2024-04-06 13:31:35,2024-01-23 12:19:00,YQJ-2141
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-01-23 12:12:00,DIE-1793
PV-Anlage,23.01.2024 13:00:00,84.91,542,19.78,48.83,16.3,1407.45,3621.06,6.51,576,66,-257.64,,,,
Tankvorgang,,,,,,,,,,,,,48,2024-01-23 13:00:00,,ZIL-7337
Tankvorgang,,,,,,,,,,,,,30,2024-01-23 13:00:00,,MUR-4757
Tankvorgang,,,,,,,,,,,,,71,2024-01-23 13:00:00,,CJB-0605
Tankvorgang,,,,,,,,,,,,,37,2024-01-23 13:00:00,,EJK-8337
Tankvorgang,,,,,,,,,,,,,66,2024-01-23 13:00:00,,BGL-9899
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-23 13:19:00,VIC-2988
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-23 13:24:00,WXN-1689
Tankvorgang,,,,,,,,,,,,,70,2024-04-06 13:31:35,2024-01-23 13:19:00,YXG-0084
Tankvorgang,,,,,,,,,,,,,100,2024-04-06 13:31:35,2024-01-23 13:17:00,KUZ-7325
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-01-23 13:22:00,JIA-9808
PV-Anlage,23.01.2024 14:00:00,39.11,543,2.84,6.46,29.81,1751.99,1636.03,16.54,500,33,-1879.85,,,,
Tankvorgang,,,,,,,,,,,,,38,2024-01-23 14:00:00,,GPX-0073
Tankvorgang,,,,,,,,,,,,,12,2024-01-23 14:00:00,,RAQ-6184
Tankvorgang,,,,,,,,,,,,,93,2024-01-23 14:00:00,,MVH-2023
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-01-23 14:14:00,PWD-3863
Tankvorgang,,,,,,,,,,,,,98,2024-04-06 13:31:35,2024-01-23 14:20:00,TLO-3519
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-01-23 14:21:00,QUK-3106
PV-Anlage,23.01.2024 15:00:00,0.29,544,0.25,0.01,0.03,858.28,2626.23,27.29,369,74,-1294.01,,,,
PV-Anlage,23.01.2024 16:00:00,56.35,545,11.03,22.74,22.58,1871.52,1247.06,0.28,776,8,-1884.97,,,,
Tankvorgang,,,,,,,,,,,,,34,2024-01-23 16:00:00,,OBA-3734
Tankvorgang,,,,,,,,,,,,,6,2024-01-23 16:00:00,,WEG-0258
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-01-23 16:29:00,ZXO-4752
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-23 16:13:00,TOK-2048
PV-Anlage,23.01.2024 17:00:00,30.71,546,27.69,1.26,1.76,239.51,3173.79,15.28,547,98,1390.48,,,,
Tankvorgang,,,,,,,,,,,,,84,2024-01-23 17:00:00,,WOQ-1523
Tankvorgang,,,,,,,,,,,,,89,2024-01-23 17:00:00,,VID-6986
Tankvorgang,,,,,,,,,,,,,54,2024-01-23 17:00:00,,TSQ-6225
Tankvorgang,,,,,,,,,,,,,49,2024-01-23 17:00:00,,UJY-1913
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-01-23 17:29:00,XNG-0606
Tankvorgang,,,,,,,,,,,,,79,2024-04-06 13:31:35,2024-01-23 17:13:00,ZIG-4030
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-23 17:17:00,OGX-9240
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-01-23 17:28:00,MTJ-7690
PV-Anlage,23.01.2024 18:00:00,42.93,547,12.1,12.13,18.7,1321.18,1671.47,22.56,681,51,1158.58,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-01-23 18:00:00,,RDW-5745
Tankvorgang,,,,,,,,,,,,,58,2024-01-23 18:00:00,,ZJW-7881
Tankvorgang,,,,,,,,,,,,,72,2024-01-23 18:00:00,,VXE-1451
Tankvorgang,,,,,,,,,,,,,72,2024-01-23 18:00:00,,QMZ-3354
Tankvorgang,,,,,,,,,,,,,48,2024-04-06 13:31:35,2024-01-23 18:11:00,BNE-6378
Tankvorgang,,,,,,,,,,,,,51,2024-04-06 13:31:35,2024-01-23 18:20:00,NRJ-8128
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-01-23 18:23:00,JBG-9936
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-01-23 18:15:00,FCK-8233
PV-Anlage,23.01.2024 19:00:00,35.74,548,18.41,7.17,10.16,651.73,2861.94,94.96,299,98,-698.12,,,,
Tankvorgang,,,,,,,,,,,,,97,2024-01-23 19:00:00,,SCD-2004
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-01-23 19:16:00,VZW-3877
PV-Anlage,23.01.2024 20:00:00,44.88,549,9.43,7.71,27.74,893.56,2892.59,73.13,902,61,1365.46,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-01-23 20:00:00,,ZFR-1006
Tankvorgang,,,,,,,,,,,,,79,2024-01-23 20:00:00,,TQQ-5858
Tankvorgang,,,,,,,,,,,,,67,2024-01-23 20:00:00,,OOI-6926
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-01-23 20:10:00,SOA-2409
Tankvorgang,,,,,,,,,,,,,70,2024-04-06 13:31:35,2024-01-23 20:24:00,TXL-9693
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-01-23 20:16:00,ISS-3779
PV-Anlage,23.01.2024 21:00:00,90.37,550,76.61,10.99,2.77,448.48,47.7,4.57,897,26,1478.37,,,,
PV-Anlage,23.01.2024 22:00:00,82.57,551,73.93,6.9,1.74,1116.71,1932.02,89.63,921,53,-1904.03,,,,
Tankvorgang,,,,,,,,,,,,,65,2024-01-23 22:00:00,,TYM-7289
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-01-23 22:26:00,KXU-6503
PV-Anlage,23.01.2024 23:00:00,39.95,552,30.83,5.5,3.62,1782.55,1553.78,97.14,433,10,-1121.26,,,,
Tankvorgang,,,,,,,,,,,,,28,2024-01-23 23:00:00,,TVC-8023
Tankvorgang,,,,,,,,,,,,,11,2024-01-23 23:00:00,,GJR-6612
Tankvorgang,,,,,,,,,,,,,62,2024-01-23 23:00:00,,SDT-3449
Tankvorgang,,,,,,,,,,,,,31,2024-01-23 23:00:00,,CYZ-3343
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-01-23 23:17:00,HWU-5016
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-01-23 23:15:00,YAX-1658
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-01-23 23:21:00,AEO-3864
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-01-23 23:10:00,VGL-5151
PV-Anlage,24.01.2024 00:00:00,4.52,553,2.84,0.13,1.55,1116.09,2994.0,34.55,785,95,-342.39,,,,
Tankvorgang,,,,,,,,,,,,,4,2024-01-24 00:00:00,,NYV-1496
Tankvorgang,,,,,,,,,,,,,16,2024-01-24 00:00:00,,PJV-5707
Tankvorgang,,,,,,,,,,,,,50,2024-04-06 13:31:35,2024-01-24 00:18:00,FMH-5572
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-01-24 00:18:00,RAU-7064
PV-Anlage,24.01.2024 01:00:00,31.49,554,20.67,6.94,3.88,194.61,3059.66,92.4,438,85,42.66,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-01-24 01:00:00,,KZT-5668
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-01-24 01:25:00,RFI-5021
PV-Anlage,24.01.2024 02:00:00,33.4,555,9.98,17.2,6.22,1399.59,3665.3,56.42,281,4,984.21,,,,
Tankvorgang,,,,,,,,,,,,,27,2024-01-24 02:00:00,,JCJ-8532
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-01-24 02:10:00,SWX-1893
PV-Anlage,24.01.2024 03:00:00,67.72,556,37.22,19.44,11.06,9.23,1573.54,39.68,793,83,793.86,,,,
Tankvorgang,,,,,,,,,,,,,50,2024-01-24 03:00:00,,MOU-6299
Tankvorgang,,,,,,,,,,,,,7,2024-01-24 03:00:00,,XRK-3961
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-01-24 03:15:00,DSX-1602
Tankvorgang,,,,,,,,,,,,,93,2024-04-06 13:31:35,2024-01-24 03:20:00,RRC-2290
PV-Anlage,24.01.2024 04:00:00,10.68,557,8.54,0.92,1.22,1749.04,1502.23,81.11,845,69,568.69,,,,
Tankvorgang,,,,,,,,,,,,,72,2024-01-24 04:00:00,,YWK-7693
Tankvorgang,,,,,,,,,,,,,39,2024-01-24 04:00:00,,QPD-2407
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-24 04:18:00,LLX-2835
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-01-24 04:29:00,YDC-2846
PV-Anlage,24.01.2024 05:00:00,66.06,558,56.6,6.36,3.1,1814.9,1665.96,11.98,786,67,-1731.27,,,,
Tankvorgang,,,,,,,,,,,,,35,2024-01-24 05:00:00,,LTH-1719
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-01-24 05:22:00,YSZ-3366
PV-Anlage,24.01.2024 06:00:00,21.21,559,16.73,1.68,2.8,654.64,2210.46,63.06,419,95,-1067.71,,,,
Tankvorgang,,,,,,,,,,,,,91,2024-01-24 06:00:00,,NAA-9802
Tankvorgang,,,,,,,,,,,,,44,2024-01-24 06:00:00,,OBE-9314
Tankvorgang,,,,,,,,,,,,,11,2024-01-24 06:00:00,,DBZ-3056
Tankvorgang,,,,,,,,,,,,,14,2024-01-24 06:00:00,,UAI-9156
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-24 06:22:00,YGQ-8850
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-01-24 06:17:00,CWP-2820
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-24 06:11:00,HSP-7908
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-01-24 06:16:00,TTU-7945
PV-Anlage,24.01.2024 07:00:00,88.63,560,12.5,40.04,36.09,1191.88,2536.04,76.86,468,24,1355.64,,,,
Tankvorgang,,,,,,,,,,,,,4,2024-01-24 07:00:00,,OSP-2535
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-01-24 07:16:00,KLV-0642
PV-Anlage,24.01.2024 08:00:00,36.83,561,26.52,7.53,2.78,1996.97,155.72,6.72,141,25,-1171.4,,,,
Tankvorgang,,,,,,,,,,,,,28,2024-01-24 08:00:00,,XOX-5506
Tankvorgang,,,,,,,,,,,,,95,2024-01-24 08:00:00,,DOU-3319
Tankvorgang,,,,,,,,,,,,,19,2024-01-24 08:00:00,,ETP-0661
Tankvorgang,,,,,,,,,,,,,59,2024-01-24 08:00:00,,MWM-1765
Tankvorgang,,,,,,,,,,,,,80,2024-01-24 08:00:00,,NYN-8578
Tankvorgang,,,,,,,,,,,,,51,2024-04-06 13:31:35,2024-01-24 08:13:00,WJZ-9025
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-01-24 08:19:00,RUY-8579
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-01-24 08:23:00,OEA-7256
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-01-24 08:17:00,XRT-0978
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-01-24 08:18:00,MXE-2537
PV-Anlage,24.01.2024 09:00:00,99.24,562,90.13,1.51,7.6,1026.5,2526.39,46.14,796,67,-1869.62,,,,
Tankvorgang,,,,,,,,,,,,,10,2024-01-24 09:00:00,,CKW-4011
Tankvorgang,,,,,,,,,,,,,7,2024-01-24 09:00:00,,PST-7051
Tankvorgang,,,,,,,,,,,,,55,2024-01-24 09:00:00,,QHW-4853
Tankvorgang,,,,,,,,,,,,,71,2024-01-24 09:00:00,,MJE-5316
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-01-24 09:13:00,AYR-3036
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-01-24 09:11:00,WSM-4796
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-01-24 09:27:00,JAI-2880
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-01-24 09:18:00,HOE-1411
PV-Anlage,24.01.2024 10:00:00,56.5,563,4.47,40.06,11.97,570.72,3411.39,60.67,148,21,1120.45,,,,
PV-Anlage,24.01.2024 11:00:00,38.43,564,20.41,5.07,12.95,660.35,1358.05,63.44,185,22,92.5,,,,
Tankvorgang,,,,,,,,,,,,,79,2024-01-24 11:00:00,,WFA-3595
Tankvorgang,,,,,,,,,,,,,23,2024-01-24 11:00:00,,BRE-1803
Tankvorgang,,,,,,,,,,,,,73,2024-01-24 11:00:00,,VVI-4647
Tankvorgang,,,,,,,,,,,,,16,2024-01-24 11:00:00,,ZJW-9444
Tankvorgang,,,,,,,,,,,,,87,2024-01-24 11:00:00,,TSU-8084
Tankvorgang,,,,,,,,,,,,,30,2024-04-06 13:31:35,2024-01-24 11:16:00,KQV-4975
Tankvorgang,,,,,,,,,,,,,6,2024-04-06 13:31:35,2024-01-24 11:17:00,OAW-0015
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-01-24 11:24:00,PVW-2874
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-01-24 11:11:00,BXP-8417
Tankvorgang,,,,,,,,,,,,,11,2024-04-06 13:31:35,2024-01-24 11:17:00,JIM-4813
PV-Anlage,24.01.2024 12:00:00,93.94,565,37.83,5.5,50.61,711.33,3110.53,36.44,502,55,607.51,,,,
Tankvorgang,,,,,,,,,,,,,59,2024-01-24 12:00:00,,GQV-2702
Tankvorgang,,,,,,,,,,,,,4,2024-01-24 12:00:00,,XNE-9782
Tankvorgang,,,,,,,,,,,,,19,2024-01-24 12:00:00,,QKV-3229
Tankvorgang,,,,,,,,,,,,,42,2024-01-24 12:00:00,,HBY-8216
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-01-24 12:30:00,YDX-9300
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-24 12:18:00,PGV-9207
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-01-24 12:29:00,YPW-2390
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-01-24 12:30:00,ODN-0451
PV-Anlage,24.01.2024 13:00:00,98.2,566,11.67,18.07,68.46,1825.9,3881.9,6.06,703,66,-696.66,,,,
Tankvorgang,,,,,,,,,,,,,84,2024-01-24 13:00:00,,BFZ-0554
Tankvorgang,,,,,,,,,,,,,34,2024-01-24 13:00:00,,QTT-7876
Tankvorgang,,,,,,,,,,,,,24,2024-01-24 13:00:00,,XWB-0653
Tankvorgang,,,,,,,,,,,,,80,2024-04-06 13:31:35,2024-01-24 13:24:00,NWT-2963
Tankvorgang,,,,,,,,,,,,,3,2024-04-06 13:31:35,2024-01-24 13:11:00,OFW-9228
Tankvorgang,,,,,,,,,,,,,84,2024-04-06 13:31:35,2024-01-24 13:28:00,PUK-0693
PV-Anlage,24.01.2024 14:00:00,29.98,567,17.97,3.12,8.89,1045.16,3172.12,6.35,920,86,-1469.87,,,,
Tankvorgang,,,,,,,,,,,,,83,2024-01-24 14:00:00,,CZJ-8033
Tankvorgang,,,,,,,,,,,,,67,2024-01-24 14:00:00,,DKT-1228
Tankvorgang,,,,,,,,,,,,,12,2024-01-24 14:00:00,,NJF-3987
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-01-24 14:21:00,GST-6218
Tankvorgang,,,,,,,,,,,,,7,2024-04-06 13:31:35,2024-01-24 14:18:00,NZL-4277
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-01-24 14:14:00,EZK-5608
PV-Anlage,24.01.2024 15:00:00,27.27,568,14.12,11.71,1.44,91.38,344.56,11.49,63,25,-1956.93,,,,
Tankvorgang,,,,,,,,,,,,,71,2024-01-24 15:00:00,,RUO-3101
Tankvorgang,,,,,,,,,,,,,91,2024-01-24 15:00:00,,BNJ-1108
Tankvorgang,,,,,,,,,,,,,19,2024-01-24 15:00:00,,ZFB-2763
Tankvorgang,,,,,,,,,,,,,100,2024-01-24 15:00:00,,TJP-7600
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-01-24 15:27:00,WAA-3361
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-01-24 15:20:00,NLL-2216
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-01-24 15:21:00,ATL-7571
Tankvorgang,,,,,,,,,,,,,11,2024-04-06 13:31:35,2024-01-24 15:21:00,PAF-3258
PV-Anlage,24.01.2024 16:00:00,13.51,569,4.86,7.57,1.08,73.63,2524.48,53.98,467,28,-579.59,,,,
Tankvorgang,,,,,,,,,,,,,2,2024-01-24 16:00:00,,KKS-4500
Tankvorgang,,,,,,,,,,,,,44,2024-01-24 16:00:00,,IPF-1940
Tankvorgang,,,,,,,,,,,,,11,2024-01-24 16:00:00,,JXR-6757
Tankvorgang,,,,,,,,,,,,,33,2024-01-24 16:00:00,,OHC-5147
Tankvorgang,,,,,,,,,,,,,94,2024-01-24 16:00:00,,DPV-5091
Tankvorgang,,,,,,,,,,,,,50,2024-04-06 13:31:35,2024-01-24 16:13:00,SZU-0734
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-01-24 16:19:00,GBY-9452
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-01-24 16:12:00,BTZ-1627
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-01-24 16:14:00,UHI-0687
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-01-24 16:16:00,JBW-9745
PV-Anlage,24.01.2024 17:00:00,63.63,570,44.61,10.93,8.09,285.57,1922.89,19.77,156,77,-1475.49,,,,
Tankvorgang,,,,,,,,,,,,,78,2024-01-24 17:00:00,,FUY-6210
Tankvorgang,,,,,,,,,,,,,73,2024-01-24 17:00:00,,BFL-8869
Tankvorgang,,,,,,,,,,,,,22,2024-04-06 13:31:35,2024-01-24 17:17:00,AZE-8500
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-01-24 17:29:00,TKY-9433
PV-Anlage,24.01.2024 18:00:00,84.65,571,4.65,36.97,43.03,303.18,3059.49,76.77,256,79,835.28,,,,
Tankvorgang,,,,,,,,,,,,,6,2024-01-24 18:00:00,,FQP-0887
Tankvorgang,,,,,,,,,,,,,21,2024-01-24 18:00:00,,QSD-5831
Tankvorgang,,,,,,,,,,,,,85,2024-01-24 18:00:00,,JVO-3090
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-01-24 18:28:00,KLA-9640
Tankvorgang,,,,,,,,,,,,,27,2024-04-06 13:31:35,2024-01-24 18:20:00,SFG-3401
Tankvorgang,,,,,,,,,,,,,54,2024-04-06 13:31:35,2024-01-24 18:26:00,EIE-5351
PV-Anlage,24.01.2024 19:00:00,32.17,572,18.28,0.94,12.95,972.87,3071.57,43.66,186,12,733.82,,,,
Tankvorgang,,,,,,,,,,,,,32,2024-01-24 19:00:00,,GGJ-4896
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-01-24 19:30:00,SAX-1349
PV-Anlage,24.01.2024 20:00:00,20.92,573,15.78,1.22,3.92,1195.65,2481.61,63.34,481,69,-972.62,,,,
Tankvorgang,,,,,,,,,,,,,80,2024-01-24 20:00:00,,RVS-9958
Tankvorgang,,,,,,,,,,,,,21,2024-01-24 20:00:00,,XKL-9955
Tankvorgang,,,,,,,,,,,,,75,2024-01-24 20:00:00,,OKI-6503
Tankvorgang,,,,,,,,,,,,,5,2024-01-24 20:00:00,,PHQ-6490
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-01-24 20:28:00,PNM-9221
Tankvorgang,,,,,,,,,,,,,58,2024-04-06 13:31:35,2024-01-24 20:13:00,YLQ-0571
Tankvorgang,,,,,,,,,,,,,63,2024-04-06 13:31:35,2024-01-24 20:19:00,KRV-9574
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-01-24 20:26:00,KSG-8204
PV-Anlage,24.01.2024 21:00:00,36.57,574,34.87,0.98,0.72,137.19,3087.3,95.77,430,38,-615.3,,,,
Tankvorgang,,,,,,,,,,,,,69,2024-01-24 21:00:00,,GBN-7176
Tankvorgang,,,,,,,,,,,,,9,2024-04-06 13:31:35,2024-01-24 21:13:00,NHQ-0705
PV-Anlage,24.01.2024 22:00:00,6.88,575,5.85,1.01,0.02,1075.87,1959.02,35.54,752,45,1614.51,,,,
Tankvorgang,,,,,,,,,,,,,24,2024-01-24 22:00:00,,LNJ-6948
Tankvorgang,,,,,,,,,,,,,56,2024-01-24 22:00:00,,ZCH-4538
Tankvorgang,,,,,,,,,,,,,46,2024-04-06 13:31:35,2024-01-24 22:25:00,PCN-1737
Tankvorgang,,,,,,,,,,,,,60,2024-04-06 13:31:35,2024-01-24 22:19:00,SYC-2041
PV-Anlage,24.01.2024 23:00:00,65.25,576,62.88,0.64,1.73,1523.4,3631.49,39.42,639,61,-679.99,,,,
Tankvorgang,,,,,,,,,,,,,100,2024-01-24 23:00:00,,WNZ-0629
Tankvorgang,,,,,,,,,,,,,91,2024-01-24 23:00:00,,JGR-6519
Tankvorgang,,,,,,,,,,,,,11,2024-01-24 23:00:00,,RTF-1776
Tankvorgang,,,,,,,,,,,,,21,2024-01-24 23:00:00,,TTA-7192
Tankvorgang,,,,,,,,,,,,,83,2024-01-24 23:00:00,,XYQ-8807
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-01-24 23:14:00,CYY-1636
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-01-24 23:18:00,GPA-8732
Tankvorgang,,,,,,,,,,,,,83,2024-04-06 13:31:35,2024-01-24 23:23:00,ITU-1393
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-01-24 23:10:00,IPN-3089
Tankvorgang,,,,,,,,,,,,,9,2024-04-06 13:31:35,2024-01-24 23:14:00,HJC-2862
PV-Anlage,25.01.2024 00:00:00,83.75,577,46.9,35.84,1.01,610.12,1031.7,4.45,945,23,-233.96,,,,
Tankvorgang,,,,,,,,,,,,,57,2024-01-25 00:00:00,,GXH-5104
Tankvorgang,,,,,,,,,,,,,17,2024-01-25 00:00:00,,PRC-7101
Tankvorgang,,,,,,,,,,,,,72,2024-01-25 00:00:00,,OLN-8105
Tankvorgang,,,,,,,,,,,,,98,2024-01-25 00:00:00,,CRM-2512
Tankvorgang,,,,,,,,,,,,,16,2024-01-25 00:00:00,,PKQ-0692
Tankvorgang,,,,,,,,,,,,,100,2024-04-06 13:31:35,2024-01-25 00:25:00,PTJ-1591
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-01-25 00:16:00,QRE-6521
Tankvorgang,,,,,,,,,,,,,79,2024-04-06 13:31:35,2024-01-25 00:15:00,IIU-0497
Tankvorgang,,,,,,,,,,,,,30,2024-04-06 13:31:35,2024-01-25 00:21:00,IMG-2021
