Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
54,2024-04-06 14:30:18,,AGR-8021
88,2024-04-06 14:30:18,,QUH-2902
19,2024-04-06 14:30:18,,HAX-5054
71,2024-04-06 14:30:18,,QTV-0608
32,2024-04-06 14:30:18,,UCQ-7627
95,2024-04-06 14:30:18,,YPZ-4302
4,2024-04-06 14:30:18,,HRM-4271
80,2024-04-06 14:30:18,,OYN-9054
8,2024-04-06 14:30:18,,VHT-9465
15,2024-04-06 14:30:18,,FXP-5422
32,2024-04-06 14:30:18,,YKE-0052
97,2024-04-06 14:30:18,,NIH-2222
88,2024-04-06 14:30:18,,OWK-6927
32,2024-04-06 14:30:18,,IYA-4660
13,2024-04-06 14:30:18,,HFC-5107
30,2024-04-06 14:30:18,,JBA-2564
58,2024-04-06 14:30:18,,GJJ-0367
29,2024-04-06 14:30:18,,ZYR-7589
22,2024-04-06 14:30:18,,GIE-1053
29,2024-04-06 14:30:18,,NGG-9624
35,2024-04-06 14:30:18,,WQD-8680
26,2024-04-06 14:30:18,,PVN-3692
10,2024-04-06 14:30:18,,AHV-0502
72,2024-04-06 14:30:18,,SSO-5094
89,2024-04-06 14:30:18,,UGE-3582
13,2024-04-06 14:30:18,,KGE-2073
20,2024-04-06 14:30:18,,NGQ-6406
18,2024-04-06 14:30:18,,MGB-9949
59,2024-04-06 14:30:18,,FPA-6072
57,2024-04-06 14:30:18,,YWG-2737
39,2024-04-06 14:30:18,,LHE-6012
86,2024-04-06 14:30:18,,DRH-9522
40,2024-04-06 14:30:18,,UIO-4083
56,2024-04-06 14:30:18,,BZH-8958
42,2024-04-06 14:30:18,,CIN-6924
54,2024-04-06 14:30:18,,SSY-4166
51,2024-04-06 14:30:18,,LCL-8742
86,2024-04-06 14:30:18,,JZJ-0284
61,2024-04-06 14:30:18,,ARK-4442
94,2024-04-06 14:30:18,,BEX-4678
8,2024-04-06 14:30:18,,EVY-9905
32,2024-04-06 14:30:18,,PDE-3871
55,2024-04-06 14:30:18,,OST-2594
98,2024-04-06 14:30:18,,SXT-8369
100,2024-04-06 14:30:18,,CAL-8046
68,2024-04-06 14:30:18,,FSZ-3079
74,2024-04-06 14:30:18,,OOX-3081
2,2024-04-06 14:30:18,,YZH-8331
90,2024-04-06 14:30:18,,KET-1669
31,2024-04-06 14:30:18,,WCR-2929
78,2024-04-06 14:30:18,,WPP-9750
91,2024-04-06 14:30:18,,BVF-1646
54,2024-04-06 14:30:18,,JLY-1178
82,2024-04-06 14:30:18,,WPQ-6501
11,2024-04-06 14:30:18,,MXL-2798
19,2024-04-06 14:30:18,,HJN-2321
7,2024-04-06 14:30:18,,STC-8700
3,2024-04-06 14:30:18,,JPV-8249
61,2024-04-06 14:30:18,,FEX-7641
69,2024-04-06 14:30:18,,KCC-7143
17,2024-04-06 14:30:18,,MEI-9114
77,2024-04-06 14:30:18,,GFL-6047
87,2024-04-06 14:30:18,,AKB-9301
99,2024-04-06 14:30:18,,XGY-5332
69,2024-04-06 14:30:18,,ICA-2494
90,2024-04-06 14:30:18,,TJM-1972
87,2024-04-06 14:30:18,,ABH-0998
11,2024-04-06 14:30:18,,YWH-6021
49,2024-04-06 14:30:18,,FXV-1985
30,2024-04-06 14:30:18,,GYL-7491
56,2024-04-06 14:30:18,,NID-3644
79,2024-04-06 14:30:18,,UKH-9082
11,2024-04-06 14:30:18,,LYK-9516
44,2024-04-06 14:30:18,,ZKR-5239
97,2024-04-06 14:30:18,,AMG-1706
75,2024-04-06 14:30:18,,LNT-5479
27,2024-04-06 14:30:18,,NRA-8033
95,2024-04-06 14:30:18,,UCA-1597
56,2024-04-06 14:30:18,,PYA-8369
93,2024-04-06 14:30:18,,AFJ-6833
3,2024-04-06 14:30:18,,SIZ-1925
74,2024-04-06 14:30:18,,JCO-2717
3,2024-04-06 14:30:18,,LFT-7791
68,2024-04-06 14:30:18,,LDF-2373
7,2024-04-06 14:30:18,,GGS-6499
89,2024-04-06 14:30:18,,AZW-9234
68,2024-04-06 14:30:18,,FZO-3149
26,2024-04-06 14:30:18,,BBH-8325
35,2024-04-06 14:30:18,,GPK-9925
32,2024-04-06 14:30:18,,ITX-9578
74,2024-04-06 14:30:18,,PWQ-4553
92,2024-04-06 14:30:18,,RJK-7857
24,2024-04-06 14:30:18,,LOM-4504
22,2024-04-06 14:30:18,,DNX-3124
38,2024-04-06 14:30:18,,JWC-9358
76,2024-04-06 14:30:18,,LIM-6841
15,2024-04-06 14:30:18,,FCA-5150
59,2024-04-06 14:30:18,,KAN-4786
69,2024-04-06 14:30:18,,RKA-1812
88,2024-04-06 14:30:18,,VEG-7203
60,2024-04-06 14:30:18,,DSN-4368
30,2024-04-06 14:30:18,,IDQ-7773
70,2024-04-06 14:30:18,,EIP-4078
98,2024-04-06 14:30:18,,SLR-0166
73,2024-04-06 14:30:18,,SEQ-7175
1,2024-04-06 14:30:18,,KFQ-2005
72,2024-04-06 14:30:18,,INX-5434
43,2024-04-06 14:30:18,,HNF-8868
82,2024-04-06 14:30:18,,PBK-5423
29,2024-04-06 14:30:18,,TZT-7531
59,2024-04-06 14:30:18,,AJE-3861
52,2024-04-06 14:30:18,,ZTG-1942
90,2024-04-06 14:30:18,,TZE-6415
92,2024-04-06 14:30:18,,DEM-9312
28,2024-04-06 14:30:18,,PTG-7206
10,2024-04-06 14:30:18,,VZC-1078
40,2024-04-06 14:30:18,,JBV-6654
35,2024-04-06 14:30:18,,UZP-3618
87,2024-04-06 14:30:18,,END-6465
6,2024-04-06 14:30:18,,NIO-3438
58,2024-04-06 14:30:18,,UJO-4603
79,2024-04-06 14:30:18,,MUI-1022
53,2024-04-06 14:30:18,,FAY-3957
41,2024-04-06 14:30:18,,PLI-6332
98,2024-04-06 14:30:18,,EAA-2695
62,2024-04-06 14:30:18,,WOE-0984
38,2024-04-06 14:30:18,,DNO-4217
13,2024-04-06 14:30:18,,FZR-5969
78,2024-04-06 14:30:18,,VRN-5349
35,2024-04-06 14:30:18,,DPR-9476
75,2024-04-06 14:30:18,,JKP-1143
92,2024-04-06 14:30:18,,PFS-3390
10,2024-04-06 14:30:18,,MNR-8116
74,2024-04-06 14:30:18,,LYC-7184
33,2024-04-06 14:30:18,,OYS-3601
44,2024-04-06 14:30:18,,DNQ-9023
73,2024-04-06 14:30:18,,PCB-2589
14,2024-04-06 14:30:18,,WRB-3794
2,2024-04-06 14:30:18,,BQU-8878
70,2024-04-06 14:30:18,,EUY-8932
23,2024-04-06 14:30:18,,XNL-0063
61,2024-04-06 14:30:18,,LVB-1441
89,2024-04-06 14:30:18,,FXK-6475
70,2024-04-06 14:30:18,,TXN-5596
88,2024-04-06 14:30:18,,QYV-7814
12,2024-04-06 14:30:18,,FQC-7704
96,2024-04-06 14:30:18,,LRX-4594
58,2024-04-06 14:30:18,,FYS-9516
93,2024-04-06 14:30:18,,WFF-5838
73,2024-04-06 14:30:18,,GWG-4977
9,2024-04-06 14:30:18,,MCY-8063
80,2024-04-06 14:30:18,,HAQ-2513
53,2024-04-06 14:30:18,,LZR-4316
20,2024-04-06 14:30:18,,PZU-7988
14,2024-04-06 14:30:18,,FWX-1761
3,2024-04-06 14:30:18,,QQC-9288
74,2024-04-06 14:30:18,,BPM-2369
63,2024-04-06 14:30:18,,KVA-9296
24,2024-04-06 14:30:18,,RBP-1851
19,2024-04-06 14:30:18,,FSQ-7918
15,2024-04-06 14:30:18,,YIY-8746
54,2024-04-06 14:30:18,,WIH-6668
84,2024-04-06 14:30:18,,TZK-5074
26,2024-04-06 14:30:18,,EZH-4474
75,2024-04-06 14:30:18,,WNI-5770
67,2024-04-06 14:30:18,,CPI-3575
79,2024-04-06 14:30:18,,GHL-1918
30,2024-04-06 14:30:18,,VFG-2889
4,2024-04-06 14:30:18,,WHH-2606
15,2024-04-06 14:30:18,,YNQ-3473
84,2024-04-06 14:30:18,,FYD-9967
86,2024-04-06 14:30:18,,KQD-2914
68,2024-04-06 14:30:18,,WGZ-1793
61,2024-04-06 14:30:18,,LCH-7226
73,2024-04-06 14:30:18,,SFI-8325
37,2024-04-06 14:30:18,,CKM-5256
50,2024-04-06 14:30:18,,QRV-9814
47,2024-04-06 14:30:18,,GAR-2623
33,2024-04-06 14:30:18,,GWL-9116
52,2024-04-06 14:30:18,,QRW-2189
46,2024-04-06 14:30:18,,OLV-0037
49,2024-04-06 14:30:18,,BNV-8216
40,2024-04-06 14:30:18,,TZB-5283
3,2024-04-06 14:30:18,,MQP-0130
37,2024-04-06 14:30:18,,EPE-2681
18,2024-04-06 14:30:18,,JLC-1850
39,2024-04-06 14:30:18,,YKK-0473
17,2024-04-06 14:30:18,,RMI-8484
23,2024-04-06 14:30:18,,JYA-8048
97,2024-04-06 14:30:18,,XBJ-3653
12,2024-04-06 14:30:18,,BEX-8571
96,2024-04-06 14:30:18,,QZY-7117
16,2024-04-06 14:30:18,,EJO-3084
20,2024-04-06 14:30:18,,EVE-8570
43,2024-04-06 14:30:18,,BEM-6355
76,2024-04-06 14:30:18,,YOK-0827
83,2024-04-06 14:30:18,,NCI-3667
53,2024-04-06 14:30:18,,BSL-6998
100,2024-04-06 14:30:18,,KSN-6349
9,2024-04-06 14:30:18,,QPX-8257
75,2024-04-06 14:30:18,,RXY-5140
41,2024-04-06 14:30:18,,PJJ-8324
11,2024-04-06 14:30:18,,NLK-3751
42,2024-04-06 14:30:18,,JBJ-1513
15,2024-04-06 14:30:18,,FMG-2096
44,2024-04-06 14:30:18,,JLQ-2140
17,2024-04-06 14:30:18,,YKK-4139
62,2024-04-06 14:30:18,,LRC-1443
23,2024-04-06 14:30:18,,LJB-7482
32,2024-04-06 14:30:18,,TKS-6132
34,2024-04-06 14:30:18,,GOW-0305
51,2024-04-06 14:30:18,,FKU-9397
82,2024-04-06 14:30:18,,CVG-7596
78,2024-04-06 14:30:18,,TXA-4793
94,2024-04-06 14:30:18,,XSY-5934
20,2024-04-06 14:30:18,,QQM-4408
57,2024-04-06 14:30:18,,HRY-2956
99,2024-04-06 14:30:18,,RQR-5019
22,2024-04-06 14:30:18,,RLY-7395
15,2024-04-06 14:30:18,,BVO-6393
29,2024-04-06 14:30:18,,TPW-2485
65,2024-04-06 14:30:18,,HRC-4676
79,2024-04-06 14:30:18,,LKP-3137
74,2024-04-06 14:30:18,,TDK-2717
36,2024-04-06 14:30:18,,WCU-4861
9,2024-04-06 14:30:18,,RAV-8693
54,2024-04-06 14:30:18,,MVI-4194
94,2024-04-06 14:30:18,,AIF-7519
26,2024-04-06 14:30:18,,EHT-8055
31,2024-04-06 14:30:18,,KIU-6508
63,2024-04-06 14:30:18,,CHP-2241
69,2024-04-06 14:30:18,,OYL-6949
39,2024-04-06 14:30:18,,JWU-8736
33,2024-04-06 14:30:18,,UPV-2573
84,2024-04-06 14:30:18,,LOW-4608
21,2024-04-06 14:30:18,,IRZ-0581
47,2024-04-06 14:30:18,,NKM-2142
52,2024-04-06 14:30:18,,WQP-7816
88,2024-04-06 14:30:18,,YPX-6293
39,2024-04-06 14:30:18,,PYN-9178
63,2024-04-06 14:30:18,,ZRK-6554
39,2024-04-06 14:30:18,,QMJ-4391
32,2024-04-06 14:30:18,,OZI-1453
11,2024-04-06 14:30:18,,KVU-3746
28,2024-04-06 14:30:18,,SIC-7858
62,2024-04-06 14:30:18,,MSX-6612
1,2024-04-06 14:30:18,,HYJ-9895
75,2024-04-06 14:30:18,,XCY-8268
13,2024-04-06 14:30:18,,DUT-1831
64,2024-04-06 14:30:18,,FRI-6730
17,2024-04-06 14:30:18,,FHS-4907
51,2024-04-06 14:30:18,,GHB-4020
58,2024-04-06 14:30:18,,UKJ-7505
79,2024-04-06 14:30:18,,TXJ-1565
63,2024-04-06 14:30:18,,HRG-3061
90,2024-04-06 14:30:18,,ENC-6907
82,2024-04-06 14:30:18,,NCW-5568
14,2024-04-06 14:30:18,,UYS-3865
15,2024-04-06 14:30:18,,YOC-9784
22,2024-04-06 14:30:18,,UIR-2461
60,2024-04-06 14:30:18,,LWO-9228
65,2024-04-06 14:30:18,,TUN-4759
88,2024-04-06 14:30:18,,EJA-0159
41,2024-04-06 14:30:18,,KID-6194
67,2024-04-06 14:30:18,,FHB-8090
30,2024-04-06 14:30:18,,THN-7015
69,2024-04-06 14:30:18,,CVE-7194
76,2024-04-06 14:30:18,,LRJ-0447
55,2024-04-06 14:30:18,,VJN-5866
82,2024-04-06 14:30:18,,RUB-1101
53,2024-04-06 14:30:18,,HVI-2024
68,2024-04-06 14:30:18,,LSZ-4780
55,2024-04-06 14:30:18,,EZF-2159
11,2024-04-06 14:30:18,,BNL-8378
35,2024-04-06 14:30:18,,JYH-3850
50,2024-04-06 14:30:18,,HXY-8381
100,2024-04-06 14:30:18,,IQN-9844
55,2024-04-06 14:30:18,,KTT-0530
16,2024-04-06 14:30:18,,XDV-9116
32,2024-04-06 14:30:18,,RPY-9965
75,2024-04-06 14:30:18,,ZGG-6214
65,2024-04-06 14:30:18,,USQ-5898
83,2024-04-06 14:30:18,,SRF-7579
31,2024-04-06 14:30:18,,HMN-0890
55,2024-04-06 14:30:18,,FPH-1830
61,2024-04-06 14:30:18,,VFJ-9314
21,2024-04-06 14:30:18,,XRQ-4291
63,2024-04-06 14:30:18,,KWI-0665
19,2024-04-06 14:30:18,,NAN-6637
65,2024-04-06 14:30:18,,LYU-1865
28,2024-04-06 14:30:18,,ZPE-0792
60,2024-04-06 14:30:18,,LMQ-5388
28,2024-04-06 14:30:18,,KBS-1261
42,2024-04-06 14:30:18,,CNI-0642
17,2024-04-06 14:30:18,,YQG-8853
32,2024-04-06 14:30:18,,DCB-9577
68,2024-04-06 14:30:18,,VEN-8385
99,2024-04-06 14:30:18,,POP-5148
23,2024-04-06 14:30:18,,XSM-3875
12,2024-04-06 14:30:18,,UMU-1875
98,2024-04-06 14:30:18,,MRM-2929
74,2024-04-06 14:30:18,,OMD-5350
68,2024-04-06 14:30:18,,NAG-6209
86,2024-04-06 14:30:18,,JLQ-0299
74,2024-04-06 14:30:18,,EGN-1999
25,2024-04-06 14:30:18,,LPY-6316
11,2024-04-06 14:30:18,,SKC-5055
22,2024-04-06 14:30:18,,AOS-5230
92,2024-04-06 14:30:18,,GIR-9011
79,2024-04-06 14:30:18,,LMW-7880
37,2024-04-06 14:30:18,,XMW-3656
69,2024-04-06 14:30:18,,AHN-1016
12,2024-04-06 14:30:18,,YGS-1048
84,2024-04-06 14:30:18,,KMR-8395
45,2024-04-06 14:30:18,,SOO-4385
90,2024-04-06 14:30:18,,YRY-4455
87,2024-04-06 14:30:18,,FOP-0694
44,2024-04-06 14:30:18,,VDV-1552
12,2024-04-06 14:30:18,,SZK-3580
61,2024-04-06 14:30:18,,WBK-7841
38,2024-04-06 14:30:18,,KJF-1596
46,2024-04-06 14:30:18,,ETC-7051
35,2024-04-06 14:30:18,,UEB-5801
31,2024-04-06 14:30:18,,BQV-2527
86,2024-04-06 14:30:18,,HML-3316
98,2024-04-06 14:30:18,,KDN-7485
54,2024-04-06 14:30:18,,ZZS-8937
79,2024-04-06 14:30:18,,DIF-6026
85,2024-04-06 14:30:18,,PFR-8584
26,2024-04-06 14:30:18,,BBM-6932
22,2024-04-06 14:30:18,,GYT-4681
40,2024-04-06 14:30:18,,KIO-7916
80,2024-04-06 14:30:18,,DQQ-1739
37,2024-04-06 14:30:18,,XVN-1004
57,2024-04-06 14:30:18,,UOZ-5533
8,2024-04-06 14:30:18,,URP-4270
50,2024-04-06 14:30:18,,ZOY-1927
63,2024-04-06 14:30:18,,BWY-1906
31,2024-04-06 14:30:18,,VYW-7579
96,2024-04-06 14:30:18,,OUT-0577
91,2024-04-06 14:30:18,,UNT-0537
6,2024-04-06 14:30:18,,CLC-2392
68,2024-04-06 14:30:18,,LPG-9578
50,2024-04-06 14:30:18,,DDF-2747
97,2024-04-06 14:30:18,,AYI-5667
31,2024-04-06 14:30:18,,HON-4634
68,2024-04-06 14:30:18,,FRH-9409
11,2024-04-06 14:30:18,,HNB-3491
98,2024-04-06 14:30:18,,KWA-1154
58,2024-04-06 14:30:18,,TUA-4280
86,2024-04-06 14:30:18,,WRL-5041
41,2024-04-06 14:30:18,,XUR-0342
87,2024-04-06 14:30:18,,YCQ-5716
23,2024-04-06 14:30:18,,UML-4983
67,2024-04-06 14:30:18,,TEO-5473
12,2024-04-06 14:30:18,,RDO-8146
22,2024-04-06 14:30:18,,PYX-5589
31,2024-04-06 14:30:18,,UAW-3099
5,2024-04-06 14:30:18,,GSY-2959
15,2024-04-06 14:30:18,,WQU-1449
22,2024-04-06 14:30:18,,KIC-1581
48,2024-04-06 14:30:18,,UKU-9527
33,2024-04-06 14:30:18,,GXZ-2790
41,2024-04-06 14:30:18,,TWQ-5884
48,2024-04-06 14:30:18,,BQW-7284
77,2024-04-06 14:30:18,,CIN-7710
58,2024-04-06 14:30:18,,QAO-9312
24,2024-04-06 14:30:18,,GTF-9828
64,2024-04-06 14:30:18,,XEB-5302
73,2024-04-06 14:30:18,,IVP-8721
46,2024-04-06 14:30:18,,NSL-7833
45,2024-04-06 14:30:18,,NHZ-6984
17,2024-04-06 14:30:18,,ENJ-7396
92,2024-04-06 14:30:18,,LRG-1752
78,2024-04-06 14:30:18,,GIE-1398
83,2024-04-06 14:30:18,,CAP-1076
19,2024-04-06 14:30:18,,UOF-0441
28,2024-04-06 14:30:18,,TTN-4600
31,2024-04-06 14:30:18,,GRR-2688
24,2024-04-06 14:30:18,,SFU-9221
31,2024-04-06 14:30:18,,VQH-3001
15,2024-04-06 14:30:18,,GGY-7766
44,2024-04-06 14:30:18,,WMR-8849
11,2024-04-06 14:30:18,,QCX-0279
11,2024-04-06 14:30:18,,ZNX-5960
30,2024-04-06 14:30:18,,ULB-5059
55,2024-04-06 14:30:18,,IHI-9379
4,2024-04-06 14:30:18,,MPL-5366
90,2024-04-06 14:30:18,,UDX-5658
87,2024-04-06 14:30:18,,BGV-1349
75,2024-04-06 14:30:18,,LDT-2435
19,2024-04-06 14:30:18,,QQF-3116
47,2024-04-06 14:30:18,,FQR-5436
4,2024-04-06 14:30:18,,EPW-9851
67,2024-04-06 14:30:18,,DXW-9429
17,2024-04-06 14:30:18,,RCT-3372
9,2024-04-06 14:30:18,,OFC-5164
86,2024-04-06 14:30:18,,QJM-6859
90,2024-04-06 14:30:18,,ILU-7154
59,2024-04-06 14:30:18,,BYM-8386
84,2024-04-06 14:30:18,,QQE-2580
9,2024-04-06 14:30:18,,ZUI-7612
64,2024-04-06 14:30:18,,GFQ-3678
29,2024-04-06 14:30:18,,OGC-7045
53,2024-04-06 14:30:18,,GLN-9590
35,2024-04-06 14:30:18,,BZI-6359
30,2024-04-06 14:30:18,,LEX-0555
45,2024-04-06 14:30:18,,ZSD-8930
93,2024-04-06 14:30:18,,GMA-4446
97,2024-04-06 14:30:18,,FCQ-3716
56,2024-04-06 14:30:18,,QDG-9027
71,2024-04-06 14:30:18,,BVR-9085
90,2024-04-06 14:30:18,,ANI-9304
97,2024-04-06 14:30:18,,UNZ-0284
68,2024-04-06 14:30:18,,GWC-8667
51,2024-04-06 14:30:18,,EWK-0833
75,2024-04-06 14:30:18,,QJJ-6479
15,2024-04-06 14:30:18,,DEL-6614
60,2024-04-06 14:30:18,,IIU-8426
3,2024-04-06 14:30:18,,SNV-3302
32,2024-04-06 14:30:18,,HKN-3699
80,2024-04-06 14:30:18,,JQI-1732
53,2024-04-06 14:30:18,,ZNO-1481
52,2024-04-06 14:30:18,,JWL-4248
46,2024-04-06 14:30:18,,UXS-5561
87,2024-04-06 14:30:18,,EHR-6032
36,2024-04-06 14:30:18,,YDU-6077
73,2024-04-06 14:30:18,,VXL-5566
21,2024-04-06 14:30:18,,BIF-6070
36,2024-04-06 14:30:18,,LUV-3478
77,2024-04-06 14:30:18,,GKI-4901
72,2024-04-06 14:30:18,,OML-3618
69,2024-04-06 14:30:18,,WEM-1219
1,2024-04-06 14:30:18,,NKE-3433
69,2024-04-06 14:30:18,,SIY-2086
35,2024-04-06 14:30:18,,NGB-1977
71,2024-04-06 14:30:18,,FJA-1203
89,2024-04-06 14:30:18,,PUR-9226
39,2024-04-06 14:30:18,,MMV-6783
8,2024-04-06 14:30:18,,GKT-8437
41,2024-04-06 14:30:18,,LDQ-1026
73,2024-04-06 14:30:18,,QHQ-9822
69,2024-04-06 14:30:18,,TXR-0626
4,2024-04-06 14:30:18,,WRQ-1132
1,2024-04-06 14:30:18,,VOZ-6047
49,2024-04-06 14:30:18,,ADM-2617
96,2024-04-06 14:30:18,,OAE-2922
40,2024-04-06 14:30:18,,KRO-5473
41,2024-04-06 14:30:18,,XDO-1074
30,2024-04-06 14:30:18,,JPT-3583
85,2024-04-06 14:30:18,,SAS-6138
26,2024-04-06 14:30:18,,IDY-7598
59,2024-04-06 14:30:18,,NGK-2956
59,2024-04-06 14:30:18,,MMY-9438
9,2024-04-06 14:30:18,,ZMR-0430
43,2024-04-06 14:30:18,,DNZ-2204
97,2024-04-06 14:30:18,,LYU-7231
87,2024-04-06 14:30:18,,VLN-8531
35,2024-04-06 14:30:18,,QTA-6605
4,2024-04-06 14:30:18,,OVX-0137
14,2024-04-06 14:30:18,,AQM-6331
71,2024-04-06 14:30:18,,QZR-5487
62,2024-04-06 14:30:18,,BTG-7196
11,2024-04-06 14:30:18,,LJD-3809
95,2024-04-06 14:30:18,,QUY-5900
71,2024-04-06 14:30:18,,ZCD-6959
35,2024-04-06 14:30:18,,BXT-3916
100,2024-04-06 14:30:18,,QRL-9132
91,2024-04-06 14:30:18,,VYW-0466
77,2024-04-06 14:30:18,,JOV-4276
89,2024-04-06 14:30:18,,KLF-4793
29,2024-04-06 14:30:18,,ZXX-5575
58,2024-04-06 14:30:18,,JIE-0625
87,2024-04-06 14:30:18,,YDS-2421
60,2024-04-06 14:30:18,,ELA-9200
11,2024-04-06 14:30:18,,PZE-8971
85,2024-04-06 14:30:18,,EBA-6866
84,2024-04-06 14:30:18,,MGL-3772
94,2024-04-06 14:30:18,,UBK-5800
99,2024-04-06 14:30:18,,OVV-7515
63,2024-04-06 14:30:18,,WSJ-5208
69,2024-04-06 14:30:18,,ZJN-0557
84,2024-04-06 14:30:18,,MQD-2346
13,2024-04-06 14:30:18,,VRU-2472
46,2024-04-06 14:30:18,,HJA-1305
47,2024-04-06 14:30:18,,SPG-1326
45,2024-04-06 14:30:18,,FIV-4687
64,2024-04-06 14:30:18,,SYG-5299
35,2024-04-06 14:30:18,,KJK-7745
66,2024-04-06 14:30:18,,SHA-2755
5,2024-04-06 14:30:18,,KFQ-8182
30,2024-04-06 14:30:18,,XDS-6712
28,2024-04-06 14:30:18,,RBB-9367
22,2024-04-06 14:30:18,,KLX-9513
40,2024-04-06 14:30:18,,NVI-2061
13,2024-04-06 14:30:18,,WIJ-4183
98,2024-04-06 14:30:18,,EKL-9029
84,2024-04-06 14:30:18,,LDQ-9926
96,2024-04-06 14:30:18,,WVX-9271
92,2024-04-06 14:30:18,,IIK-7094
20,2024-04-06 14:30:18,,QEE-7797
4,2024-04-06 14:30:18,,HHI-0716
54,2024-04-06 14:30:18,,UUJ-2692
36,2024-04-06 14:30:18,,TDW-4560
97,2024-04-06 14:30:18,,MWV-8533
54,2024-04-06 14:30:18,,ROD-6372
21,2024-04-06 14:30:18,,IBT-7406
21,2024-04-06 14:30:18,,IUG-3795
95,2024-04-06 14:30:18,,CBI-2150
39,2024-04-06 14:30:18,,ONE-9230
62,2024-04-06 14:30:18,,MNO-0059
37,2024-04-06 14:30:18,,WBD-5031
16,2024-04-06 14:30:18,,ORV-3164
37,2024-04-06 14:30:18,,BPG-9892
93,2024-04-06 14:30:18,,TKB-1615
37,2024-04-06 14:30:18,,VFT-6493
78,2024-04-06 14:30:18,,VQJ-0027
9,2024-04-06 14:30:18,,GUI-0158
39,2024-04-06 14:30:18,,PDW-3559
51,2024-04-06 14:30:18,,EES-2930
64,2024-04-06 14:30:18,,TPZ-1598
31,2024-04-06 14:30:18,,LNW-1275
40,2024-04-06 14:30:18,,GZV-3323
62,2024-04-06 14:30:18,,FGY-0309
59,2024-04-06 14:30:18,,UHZ-2756
56,2024-04-06 14:30:18,,IKD-4723
87,2024-04-06 14:30:18,,FLO-5636
19,2024-04-06 14:30:18,,ZEF-5460
74,2024-04-06 14:30:18,,XUL-9219
72,2024-04-06 14:30:18,,AHZ-0112
88,2024-04-06 14:30:18,,AUI-2454
59,2024-04-06 14:30:18,,SKX-0158
7,2024-04-06 14:30:18,,XQY-1252
62,2024-04-06 14:30:18,,ERY-0645
33,2024-04-06 14:30:18,,VYC-1293
2,2024-04-06 14:30:18,,BWG-8584
92,2024-04-06 14:30:18,,ORR-6273
10,2024-04-06 14:30:18,,ROB-3727
95,2024-04-06 14:30:18,,YTG-0563
85,2024-04-06 14:30:18,,VPH-7116
74,2024-04-06 14:30:18,,YKC-5390
31,2024-04-06 14:30:18,,PHN-2588
65,2024-04-06 14:30:18,,CMQ-9701
85,2024-04-06 14:30:18,,DCG-3464
73,2024-04-06 14:30:18,,OGT-1898
38,2024-04-06 14:30:18,,RSI-2554
42,2024-04-06 14:30:18,,IZH-4525
79,2024-04-06 14:30:18,,RDY-1925
94,2024-04-06 14:30:18,,RZQ-1978
7,2024-04-06 14:30:18,,NIV-5063
74,2024-04-06 14:30:18,,FTM-2677
84,2024-04-06 14:30:18,,HOG-6417
52,2024-04-06 14:30:18,,HLU-0676
60,2024-04-06 14:30:18,,RRW-1599
91,2024-04-06 14:30:18,,UXJ-6819
21,2024-04-06 14:30:18,,FSI-9162
80,2024-04-06 14:30:18,,UOK-1153
74,2024-04-06 14:30:18,,LJD-6538
16,2024-04-06 14:30:18,,TML-0620
50,2024-04-06 14:30:18,,CFM-7987
10,2024-04-06 14:30:18,,ZDK-2766
40,2024-04-06 14:30:18,,DBV-0208
46,2024-04-06 14:30:18,,SSZ-8825
64,2024-04-06 14:30:18,,XLW-6637
71,2024-04-06 14:30:18,,EXW-9077
42,2024-04-06 14:30:18,,ZAS-3922
45,2024-04-06 14:30:18,,HVX-2509
67,2024-04-06 14:30:18,,KLE-4593
16,2024-04-06 14:30:18,,CMB-4583
55,2024-04-06 14:30:18,,DTD-7486
99,2024-04-06 14:30:18,,ADP-4569
3,2024-04-06 14:30:18,,MYR-3086
78,2024-04-06 14:30:18,,CXX-4474
100,2024-04-06 14:30:18,,BKZ-0745
44,2024-04-06 14:30:18,,QWW-4523
87,2024-04-06 14:30:18,,JGE-9324
85,2024-04-06 14:30:18,,TGN-7097
44,2024-04-06 14:30:18,,NUD-5912
12,2024-04-06 14:30:18,,VFZ-6651
64,2024-04-06 14:30:18,,BDA-0645
76,2024-04-06 14:30:18,,DDE-1685
86,2024-04-06 14:30:18,,XNM-8498
59,2024-04-06 14:30:18,,WXM-1758
48,2024-04-06 14:30:18,,KLF-5158
62,2024-04-06 14:30:18,,FUK-4986
60,2024-04-06 14:30:18,,VUJ-3714
56,2024-04-06 14:30:18,,CSH-2866
7,2024-04-06 14:30:18,,VQS-6103
79,2024-04-06 14:30:18,,SDB-8435
14,2024-04-06 14:30:18,,YIL-8552
33,2024-04-06 14:30:18,,CJP-2905
93,2024-04-06 14:30:18,,GUO-8347
45,2024-04-06 14:30:18,,LWX-1982
97,2024-04-06 14:30:18,,KLM-5796
36,2024-04-06 14:30:18,,BRI-3009
100,2024-04-06 14:30:18,,FQR-6805
30,2024-04-06 14:30:18,,BHS-8376
5,2024-04-06 14:30:18,,ZFI-5445
42,2024-04-06 14:30:18,,YON-0618
89,2024-04-06 14:30:18,,ZFV-7092
48,2024-04-06 14:30:18,,GPP-9486
100,2024-04-06 14:30:18,,EAW-4027
30,2024-04-06 14:30:18,,TAW-1083
1,2024-04-06 14:30:18,,DGC-5079
